Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
13.16,2,0.024,10,171.08,1987,0,1,2
11.32,2,0.163,1,157.13,2009,1,1,3
9.1,0,0.12,5,77.12,1998,2,2,1
8.57,2,0.064,13,81.53,1998,2,2,1
12.95,1,0.052,8,156.13,2009,1,1,3
8.15,0,0.024,0,88.98,1998,2,2,1
11.27,2,0.061,5,124.65,2009,1,1,3
10.71,0,0.108,6,147.38,2009,1,1,3
14.46,2,0.044,0,95.67,2009,1,1,3
8.31,2,0.092,0,116.09,1998,2,2,1
12.64,1,0.024,8,180.87,1987,0,1,2
14.43,0,0.075,13,142.59,2009,1,1,3
12.5,0,0.066,6,120.18,2009,1,1,3
12.36,1,0.098,9,102.01,1987,0,1,2
12.63,2,0.109,6,102.16,2009,1,1,3
7.06,0,0.167,10,52.62,1998,2,2,1
17.24,0,0.067,5,188.7,1999,1,0,0
15.89,1,0.091,9,215.83,1999,1,0,0
10.56,2,0.043,12,121.36,1987,0,1,2
12.78,0,0.065,6,194.5,1999,1,0,0
15.51,0,0.013,13,176.89,1987,0,1,2
12.23,0,0.184,4,138.03,2009,1,1,3
13.11,0,0.075,13,170.56,1987,0,1,2
11.49,0,0.034,13,140.41,2009,1,1,3
16.46,1,0.073,8,126.51,2009,1,1,3
15.16,2,0.14,14,222.5,1999,1,0,0
10.63,0,0.027,4,121.9,1987,0,1,2
16.21,0,0.107,10,186.36,1999,1,0,0
13.38,0,0.016,14,156.4,2009,1,1,3
15.73,0,0.016,5,154.08,1999,1,0,0
11.2,0,0.057,13,164.77,2009,1,1,3
11.41,0,0.076,6,144.24,2009,1,1,3
11.52,0,0.127,5,165.78,2009,1,1,3
10.94,0,0.027,4,73.73,1998,2,2,1
12.7,0,0.035,6,179.62,1987,0,1,2
12.68,2,0.061,4,154.4,2009,1,1,3
13.8,0,0.021,3,130.88,2009,1,1,3
13.03,0,0.041,3,141.02,2009,1,1,3
13.1,0,0.16,13,139.51,2009,1,1,3
11.12,2,0.094,6,147.65,2009,1,1,3
9.08,0,0.054,4,145.76,2009,1,1,3
14.87,2,0.097,14,151.69,1987,0,1,2
15.96,1,0.076,9,211.49,1999,1,0,0
13.42,0,0.076,0,177.88,1999,1,0,0
13.67,0,0.046,14,165.23,1987,0,1,2
11.5,0,0.025,0,134.27,2009,1,1,3
9.39,0,0.025,3,99.3,1998,2,2,1
10.66,2,0.025,13,130.46,2009,1,1,3
9.19,1,0.009,8,135.05,1987,0,1,2
13.04,0,0.142,4,163.19,2009,1,1,3
13.06,0,0.009,13,156.35,2009,1,1,3
14.48,0,0.173,14,172.2,1999,1,0,0
12.17,0,0.041,14,118.81,2009,1,1,3
11.2,0,0.026,0,136.41,2009,1,1,3
15.34,0,0.035,0,161.43,1999,1,0,0
14.22,0,0.038,4,136.71,2009,1,1,3
13.69,1,0.015,8,148.21,2009,1,1,3
13.23,0,0.075,4,174.43,1987,0,1,2
11.95,2,0.031,10,145.9,2009,1,1,3
15.22,2,0.041,5,139.36,2009,1,1,3
15.56,0,0.01,5,129.09,2009,1,1,3
10.07,0,0.081,15,100.23,1998,2,2,1
8.32,1,0.233,8,128.89,1998,2,2,1
13.17,2,0.048,13,137.37,2009,1,1,3
10.72,1,0.011,8,118.86,1998,2,2,1
14.38,1,0.099,8,126.76,2009,1,1,3
17.55,0,0.039,13,215.03,1999,1,0,0
16.4,1,0.033,9,189.01,1999,1,0,0
12.24,2,0.051,3,177.75,2009,1,1,3
11.08,0,0.133,13,138.45,2009,1,1,3
14.93,0,0.023,10,86.84,2009,1,1,3
13.24,2,0.03,15,184.25,1999,1,0,0
14.43,0,0.128,5,151.94,2009,1,1,3
11.48,2,0.146,6,152.79,2009,1,1,3
12.6,0,0.042,4,143.1,2009,1,1,3
12.92,1,0.139,8,165.21,2009,1,1,3
12.09,2,0.077,4,168.17,2009,1,1,3
14.43,0,0.106,6,172.82,1999,1,0,0
14.73,1,0.031,9,194.18,1987,0,1,2
13.88,2,0.017,15,156.09,2009,1,1,3
9.44,1,0.09,8,138.93,2009,1,1,3
15.88,0,0.082,3,175.63,1987,0,1,2
13.68,1,0.071,9,166.14,1987,0,1,2
12.34,0,0.04,5,145.92,2009,1,1,3
12.12,0,0.095,2,161.24,2009,1,1,3
8.09,0,0.034,13,107.18,1998,2,2,1
14.21,2,0.111,6,127.66,2009,1,1,3
15.89,1,0.091,8,153.77,1999,1,0,0
13.95,0,0.027,4,179.69,1999,1,0,0
12.26,0,0.079,3,103.41,1987,0,1,2
13.48,2,0.018,5,135.07,2009,1,1,3
7.98,0,0.097,10,95.02,1998,2,2,1
13.94,2,0.074,3,103.4,2009,1,1,3
13.56,0,0.082,5,134.15,2009,1,1,3
13.39,1,0.056,9,151.59,2009,1,1,3
13.26,0,0.023,4,171.35,1987,0,1,2
13.97,2,0.104,13,147.5,2009,1,1,3
11.14,0,0.076,15,102.47,1998,2,2,1
10.97,0,0.02,6,127.49,2009,1,1,3
18.25,0,0.041,1,161.68,1999,1,0,0
12.34,0,0.01,6,134.28,2009,1,1,3
11.58,0,0.025,6,125.72,2009,1,1,3
13.65,2,0.151,5,142.14,2009,1,1,3
13.1,0,0.085,6,219.68,1999,1,0,0
15.74,0,0.036,0,160.1,1999,1,0,0
15.76,2,0.042,1,239.66,1999,1,0,0
9.97,0,0.039,13,88.1,1998,2,2,1
9.81,0,0.086,15,131.38,1987,0,1,2
11.22,0,0.064,6,173.61,2009,1,1,3
12.54,0,0.014,4,140.12,2009,1,1,3
16.16,0,0.029,13,120.95,2009,1,1,3
10.77,0,0.035,13,115.23,1987,0,1,2
11.85,0,0.073,0,135.85,2009,1,1,3
10.25,1,0.157,9,126.38,1987,0,1,2
11.55,0,0.017,10,129.91,2009,1,1,3
13.3,2,0.053,13,161.25,2009,1,1,3
9.64,2,0.039,13,104.87,1998,2,2,1
13.18,2,0.048,3,163.39,2009,1,1,3
15.15,0,0.066,13,196.83,1987,0,1,2
17.53,0,0.08,4,160.16,1999,1,0,0
17.81,1,0.01,8,228.56,1999,1,0,0
7.25,2,0.009,13,145.16,1998,2,2,1
13.92,0,0.038,6,145.91,2009,1,1,3
13.23,0,0.071,13,170.82,1987,0,1,2
12.26,1,0.094,8,157.71,2009,1,1,3
11.49,0,0.035,14,129.17,2009,1,1,3
14.42,1,0.049,9,141.39,2009,1,1,3
8.46,1,0.127,9,122.55,1998,2,2,1
10.09,0,0.071,6,156.72,2009,1,1,3
16.38,0,0.058,6,177.66,1999,1,0,0
14.31,2,0.031,13,140.49,2009,1,1,3
14.9,2,0.168,5,200.9,1999,1,0,0
6.3,0,0.142,3,85.24,1998,2,2,1
13.72,1,0.031,9,160.86,2009,1,1,3
9.84,2,0.021,4,106.54,1998,2,2,1
11.04,0,0.019,3,99.51,1998,2,2,1
11.17,2,0.031,14,128.6,2009,1,1,3
13.64,1,0.118,9,136.94,2009,1,1,3
8.87,0,0.014,6,161.19,2009,1,1,3
11.05,1,0.128,8,120.71,2009,1,1,3
9.13,0,0.113,4,114.59,1998,2,2,1
10.61,0,0.124,6,152.67,2009,1,1,3
11.51,2,0.05,3,133.21,2009,1,1,3
9.36,2,0.025,5,148.15,2009,1,1,3
9.58,2,0.011,3,143.94,2009,1,1,3
15.45,2,0.06,10,155.79,1999,1,0,0
9.05,2,0.018,0,191.98,2009,1,1,3
14.93,1,0.103,9,114.81,2009,1,1,3
12.51,2,0.021,6,163.98,2009,1,1,3
15.74,2,0.092,6,138.21,2009,1,1,3
14.6,2,0.124,0,178.76,1987,0,1,2
15.09,0,0.162,6,140.83,2009,1,1,3
12.35,1,0.039,9,166.19,2009,1,1,3
12.23,1,0.015,8,164.91,2009,1,1,3
13.63,1,0.06,9,156.45,2009,1,1,3
18.76,2,0.028,10,180.76,1999,1,0,0
13.05,0,0.04,6,103.08,2009,1,1,3
14.69,2,0.038,6,188.15,1987,0,1,2
14.64,0,0.053,4,152.11,1987,0,1,2
13.57,1,0.123,9,157.0,2009,1,1,3
11.9,2,0.076,6,136.6,2009,1,1,3
15.59,0,0.108,6,156.67,1999,1,0,0
7.97,2,0.025,4,125.26,1998,2,2,1
12.98,2,0.043,2,137.31,2009,1,1,3
11.48,0,0.049,3,87.21,1999,1,0,0
12.98,0,0.046,0,110.57,2009,1,1,3
14.65,0,0.013,14,168.93,1999,1,0,0
12.17,0,0.158,13,112.14,2009,1,1,3
12.11,2,0.282,5,125.13,2009,1,1,3
11.86,1,0.158,9,129.18,2009,1,1,3
13.48,0,0.056,13,136.01,2009,1,1,3
5.13,0,0.066,3,137.69,1998,2,2,1
11.82,2,0.047,10,76.55,1998,2,2,1
14.96,0,0.034,4,159.93,1999,1,0,0
15.99,2,0.089,13,211.19,1999,1,0,0
14.14,0,0.052,4,173.78,1999,1,0,0
15.15,2,0.065,0,213.31,1999,1,0,0
15.78,0,0.024,6,176.85,1987,0,1,2
8.82,0,0.077,4,88.15,1998,2,2,1
13.79,2,0.034,14,134.71,2009,1,1,3
15.37,1,0.118,8,194.52,1999,1,0,0
9.99,0,0.007,5,137.08,2009,1,1,3
15.64,0,0.223,4,154.17,1999,1,0,0
13.37,1,0.026,11,147.36,2009,1,1,3
8.26,2,0.063,0,86.98,1998,2,2,1
15.15,2,0.035,0,149.24,1987,0,1,2
15.95,2,0.085,0,198.93,1999,1,0,0
8.95,0,0.056,13,128.82,1998,2,2,1
10.37,1,0.113,9,89.66,1987,0,1,2
13.99,0,0.036,14,129.5,2009,1,1,3
14.47,2,0.01,6,145.65,2009,1,1,3
12.91,0,0.023,13,176.48,1987,0,1,2
11.85,0,0.095,0,168.44,2009,1,1,3
10.91,0,0.021,5,224.28,1987,0,1,2
12.32,1,0.042,8,138.03,2009,1,1,3
9.99,2,0.052,14,130.19,2009,1,1,3
8.8,1,0.141,8,98.38,1998,2,2,1
15.34,0,0.057,13,172.37,1987,0,1,2
15.74,0,0.178,5,174.62,1987,0,1,2
11.33,1,0.177,8,103.49,1998,2,2,1
11.16,0,0.041,6,127.11,2009,1,1,3
11.21,0,0.048,6,166.96,2009,1,1,3
9.88,0,0.051,6,123.76,1987,0,1,2
11.01,0,0.044,6,131.12,2009,1,1,3
16.43,0,0.086,5,153.73,1999,1,0,0
20.3,0,0.081,13,234.78,1999,1,0,0
13.53,2,0.041,14,171.77,1987,0,1,2
12.24,2,0.024,13,173.79,2009,1,1,3
11.78,2,0.022,7,117.13,2009,1,1,3
10.26,0,0.038,6,116.88,1998,2,2,1
12.2,0,0.04,13,101.93,1987,0,1,2
13.23,2,0.162,6,174.14,1987,0,1,2
11.83,0,0.05,3,141.05,2009,1,1,3
14.39,1,0.074,9,83.04,2009,1,1,3
15.68,2,0.05,13,167.02,1987,0,1,2
15.43,0,0.196,15,179.02,1987,0,1,2
10.77,2,0.066,0,114.34,1987,0,1,2
12.92,0,0.092,3,165.69,2009,1,1,3
11.85,0,0.076,6,109.2,1987,0,1,2
10.06,0,0.057,1,117.24,1998,2,2,1
12.81,2,0.081,10,131.05,2009,1,1,3
18.95,0,0.057,4,165.98,1999,1,0,0
14.49,0,0.061,14,161.24,1987,0,1,2
12.38,0,0.046,13,176.58,2009,1,1,3
11.95,2,0.093,0,176.36,2009,1,1,3
10.79,1,0.049,8,109.32,1998,2,2,1
12.41,0,0.063,0,188.88,1999,1,0,0
13.3,2,0.106,13,138.88,2009,1,1,3
12.9,1,0.076,9,111.51,2009,1,1,3
15.93,0,0.106,13,184.84,1999,1,0,0
9.72,0,0.075,6,107.95,1998,2,2,1
14.2,0,0.049,14,149.21,2009,1,1,3
12.56,2,0.019,3,185.11,1999,1,0,0
9.41,0,0.055,13,139.67,2009,1,1,3
11.17,0,0.021,0,139.06,2009,1,1,3
13.87,0,0.115,13,157.91,2009,1,1,3
17.39,0,0.034,6,170.91,1999,1,0,0
11.41,0,0.029,6,140.3,2009,1,1,3
12.69,2,0.049,15,167.51,2009,1,1,3
12.17,0,0.155,5,123.8,2009,1,1,3
10.15,0,0.108,0,131.3,2009,1,1,3
14.47,2,0.147,6,138.57,2009,1,1,3
13.04,0,0.07,6,166.3,2009,1,1,3
12.52,0,0.042,6,115.53,2009,1,1,3
11.38,0,0.025,6,136.82,2009,1,1,3
17.01,0,0.104,14,174.86,1999,1,0,0
12.12,2,0.024,5,153.24,2009,1,1,3
14.13,0,0.022,0,144.2,2009,1,1,3
10.45,0,0.058,0,138.45,2009,1,1,3
12.9,0,0.12,3,124.03,2009,1,1,3
13.17,0,0.085,13,147.32,2009,1,1,3
14.27,2,0.216,10,183.87,1987,0,1,2
15.12,0,0.143,6,132.98,2009,1,1,3
12.52,0,0.128,13,136.44,2009,1,1,3
13.68,2,0.02,13,145.72,2009,1,1,3
10.57,0,0.048,13,79.52,1998,2,2,1
13.76,0,0.037,5,116.7,2009,1,1,3
12.79,0,0.049,6,161.86,2009,1,1,3
12.29,1,0.061,11,95.98,1987,0,1,2
14.25,2,0.076,0,158.34,1987,0,1,2
8.9,0,0.021,2,98.71,1998,2,2,1
15.35,0,0.067,5,132.16,2009,1,1,3
11.91,1,0.052,9,139.42,2009,1,1,3
14.53,0,0.171,5,148.55,2009,1,1,3
14.24,1,0.024,8,124.77,2009,1,1,3
11.33,2,0.043,4,121.44,2009,1,1,3
14.61,2,0.039,5,188.81,1987,0,1,2
11.1,0,0.082,6,92.2,1998,2,2,1
14.67,2,0.022,5,149.54,2009,1,1,3
10.71,1,0.082,9,136.94,2009,1,1,3
14.91,2,0.089,6,146.41,2009,1,1,3
14.73,2,0.069,4,157.99,1987,0,1,2
8.59,0,0.096,13,92.6,1998,2,2,1
13.24,0,0.039,12,156.02,2009,1,1,3
10.26,2,0.034,13,138.92,2009,1,1,3
17.16,0,0.089,13,151.41,1987,0,1,2
10.81,0,0.138,12,161.84,2009,1,1,3
11.81,0,0.045,14,138.42,2009,1,1,3
12.74,0,0.05,4,152.27,2009,1,1,3
13.59,0,0.038,13,138.17,2009,1,1,3
11.19,1,0.017,9,122.73,1998,2,2,1
8.12,2,0.038,10,167.21,2009,1,1,3
11.94,0,0.044,6,142.26,2009,1,1,3
12.43,0,0.037,6,137.51,2009,1,1,3
8.5,2,0.061,6,176.63,2009,1,1,3
11.38,0,0.007,10,84.18,1998,2,2,1
11.6,0,0.061,4,171.07,2009,1,1,3
11.04,0,0.121,6,142.88,2009,1,1,3
9.28,2,0.041,5,86.66,1998,2,2,1
10.94,0,0.061,5,128.45,2009,1,1,3
11.74,0,0.077,0,165.86,2009,1,1,3
10.41,2,0.032,0,189.38,2009,1,1,3
14.06,2,0.047,14,160.08,1987,0,1,2
12.08,1,0.021,9,121.54,2009,1,1,3
11.55,0,0.042,14,129.17,2009,1,1,3
10.84,0,0.024,14,109.08,1998,2,2,1
16.44,0,0.056,5,216.03,1999,1,0,0
14.07,0,0.041,0,181.33,1999,1,0,0
11.33,0,0.11,14,118.73,2009,1,1,3
15.58,0,0.044,10,198.22,1999,1,0,0
11.57,2,0.098,6,186.72,1987,0,1,2
16.15,0,0.132,10,192.35,1998,2,2,1
9.95,0,0.034,13,149.98,2009,1,1,3
13.95,0,0.133,2,155.4,2009,1,1,3
11.47,1,0.129,11,102.4,1998,2,2,1
12.62,0,0.028,13,104.69,2009,1,1,3
13.48,0,0.057,13,109.65,1998,2,2,1
13.16,1,0.125,11,193.17,1987,0,1,2
13.43,0,0.14,2,141.86,1998,2,2,1
10.75,0,0.027,0,144.76,2009,1,1,3
10.78,1,0.018,8,138.62,2009,1,1,3
9.5,0,0.156,5,147.39,2009,1,1,3
12.78,2,0.076,13,161.64,2009,1,1,3
15.03,1,0.061,9,147.55,1987,0,1,2
10.79,0,0.069,6,164.78,2009,1,1,3
11.58,2,0.122,3,163.26,2009,1,1,3
11.69,0,0.071,6,153.15,2009,1,1,3
13.68,2,0.068,4,193.19,1987,0,1,2
15.24,0,0.099,3,188.53,1987,0,1,2
13.0,1,0.077,9,136.76,2009,1,1,3
10.57,0,0.027,14,199.48,1987,0,1,2
13.37,1,0.053,8,174.51,1987,0,1,2
16.69,0,0.083,5,200.25,1999,1,0,0
10.85,0,0.049,4,141.07,2009,1,1,3
9.2,2,0.093,6,102.51,1998,2,2,1
11.13,2,0.117,13,131.69,2009,1,1,3
16.72,2,0.128,3,160.17,1987,0,1,2
11.11,0,0.029,13,165.29,2009,1,1,3
12.04,0,0.185,13,114.88,2009,1,1,3
11.74,0,0.062,7,103.63,1987,0,1,2
11.77,1,0.168,8,145.18,2009,1,1,3
15.06,0,0.12,4,163.79,1999,1,0,0
12.16,0,0.034,6,156.17,2009,1,1,3
13.36,2,0.06,6,143.84,2009,1,1,3
13.45,0,0.115,13,169.46,1987,0,1,2
12.08,0,0.076,0,168.72,2009,1,1,3
17.15,0,0.077,6,170.33,1999,1,0,0
15.17,0,0.164,10,146.39,1987,0,1,2
15.07,0,0.089,12,180.86,1987,0,1,2
15.75,1,0.043,9,128.82,2009,1,1,3
10.34,2,0.015,13,167.16,2009,1,1,3
10.36,2,0.035,6,182.68,2009,1,1,3
10.03,2,0.205,0,166.94,2009,1,1,3
13.16,2,0.009,6,190.23,1999,1,0,0
10.74,1,0.173,9,138.19,2009,1,1,3
11.43,0,0.128,13,147.87,2009,1,1,3
12.55,1,0.119,9,101.29,1987,0,1,2
15.34,0,0.069,6,144.22,1987,0,1,2
13.93,0,0.021,5,200.09,1987,0,1,2
13.58,0,0.11,13,108.27,2009,1,1,3
12.51,2,0.153,4,142.92,2009,1,1,3
14.51,2,0.111,4,118.48,2009,1,1,3
12.59,2,0.057,0,208.93,1987,0,1,2
11.84,0,0.081,3,160.24,2009,1,1,3
12.52,0,0.074,14,217.86,1998,2,2,1
12.57,0,0.036,14,136.27,1998,2,2,1
13.06,2,0.055,5,152.58,2009,1,1,3
14.23,0,0.065,15,114.51,2009,1,1,3
13.92,2,0.024,14,132.01,2009,1,1,3
14.31,1,0.079,8,154.1,2009,1,1,3
11.76,1,0.035,8,119.88,2009,1,1,3
12.38,0,0.16,5,154.0,2009,1,1,3
10.93,0,0.082,0,116.53,1987,0,1,2
10.84,0,0.025,13,140.61,2009,1,1,3
11.73,0,0.011,3,164.37,2009,1,1,3
12.76,2,0.021,1,139.6,2009,1,1,3
13.81,0,0.174,3,137.42,2009,1,1,3
12.87,0,0.09,4,168.16,2009,1,1,3
9.83,2,0.039,13,122.63,1987,0,1,2
8.05,2,0.047,4,101.95,1998,2,2,1
12.15,2,0.105,0,140.68,2009,1,1,3
13.56,0,0.039,3,161.22,2009,1,1,3
16.06,0,0.106,7,169.48,1987,0,1,2
10.7,2,0.04,13,183.23,2009,1,1,3
12.2,0,0.051,5,131.34,2009,1,1,3
10.04,1,0.042,9,119.11,1998,2,2,1
11.12,2,0.061,4,141.28,2009,1,1,3
15.42,0,0.205,4,166.32,1999,1,0,0
15.63,2,0.274,4,136.93,2009,1,1,3
13.6,0,0.08,13,127.68,2009,1,1,3
9.35,2,0.04,6,99.2,1998,2,2,1
13.3,0,0.054,1,157.11,2009,1,1,3
14.75,0,0.027,12,135.64,2009,1,1,3
14.72,0,0.115,0,154.67,1987,0,1,2
13.48,0,0.03,10,202.54,1987,0,1,2
13.44,2,0.045,6,146.29,2009,1,1,3
9.34,2,0.035,7,127.3,1987,0,1,2
14.45,0,0.076,13,152.87,2009,1,1,3
13.48,0,0.066,4,155.95,2009,1,1,3
13.18,0,0.018,15,158.11,2009,1,1,3
9.9,0,0.036,13,97.0,1998,2,2,1
11.8,1,0.083,8,127.26,2009,1,1,3
12.27,1,0.066,9,218.89,1987,0,1,2
14.36,0,0.035,13,157.28,1987,0,1,2
11.72,2,0.09,4,144.77,2009,1,1,3
11.79,1,0.11,8,175.53,2009,1,1,3
14.29,0,0.159,13,172.78,1999,1,0,0
12.65,0,0.072,5,201.52,1987,0,1,2
12.03,2,0.006,13,143.64,2009,1,1,3
13.73,1,0.015,8,100.56,2009,1,1,3
12.99,0,0.007,4,110.11,2009,1,1,3
12.72,2,0.054,13,186.18,1999,1,0,0
15.27,0,0.076,14,145.34,1987,0,1,2
12.21,0,0.045,5,132.91,2009,1,1,3
10.78,0,0.073,3,197.63,1987,0,1,2
9.92,1,0.071,9,100.6,1998,2,2,1
15.37,0,0.13,3,99.24,2009,1,1,3
11.66,0,0.047,10,188.95,1987,0,1,2
10.65,2,0.132,5,156.8,2009,1,1,3
16.09,2,0.019,10,182.14,1999,1,0,0
11.69,2,0.079,0,125.99,2009,1,1,3
12.72,2,0.022,1,187.9,1987,0,1,2
13.84,0,0.013,10,175.33,1987,0,1,2
7.3,0,0.041,4,125.09,1998,2,2,1
15.31,0,0.143,10,203.02,1998,2,2,1
14.81,0,0.104,13,128.05,2009,1,1,3
12.93,1,0.018,8,167.91,2009,1,1,3
15.04,0,0.104,13,118.56,2009,1,1,3
10.73,1,0.016,8,159.37,2009,1,1,3
10.65,1,0.039,8,123.03,2009,1,1,3
14.09,2,0.016,5,147.18,2009,1,1,3
12.2,0,0.038,4,122.87,2009,1,1,3
13.01,0,0.119,13,150.84,2009,1,1,3
11.35,0,0.111,0,90.63,1998,2,2,1
16.26,0,0.016,10,145.76,1999,1,0,0
11.15,1,0.013,9,169.36,2009,1,1,3
10.78,1,0.16,8,127.21,2009,1,1,3
9.49,0,0.064,5,153.55,2009,1,1,3
14.3,2,0.065,6,161.73,1987,0,1,2
11.62,0,0.063,13,146.83,2009,1,1,3
8.58,0,0.031,5,126.4,1998,2,2,1
14.11,1,0.014,9,138.37,2009,1,1,3
12.56,3,0.066,5,146.26,2009,1,1,3
16.34,2,0.079,7,171.56,1987,0,1,2
13.19,0,0.047,4,113.67,2009,1,1,3
13.28,0,0.024,14,148.87,2009,1,1,3
10.72,2,0.129,4,106.39,1998,2,2,1
11.06,2,0.031,4,160.42,2009,1,1,3
13.11,0,0.088,3,133.18,2009,1,1,3
12.76,0,0.11,13,147.75,1999,1,0,0
12.12,1,0.076,9,117.73,2009,1,1,3
13.77,2,0.021,2,134.31,2009,1,1,3
14.12,0,0.126,15,157.35,2009,1,1,3
9.6,2,0.042,6,123.66,1998,2,2,1
12.35,1,0.025,8,151.39,2009,1,1,3
11.34,0,0.07,10,105.65,1987,0,1,2
13.22,0,0.05,7,148.87,2009,1,1,3
12.34,1,0.034,8,95.69,1987,0,1,2
14.29,2,0.124,6,201.74,1987,0,1,2
13.92,2,0.086,5,162.85,1987,0,1,2
14.12,0,0.129,0,160.41,1987,0,1,2
14.96,2,0.021,10,195.73,1987,0,1,2
10.4,0,0.064,6,129.37,2009,1,1,3
12.56,1,0.042,9,141.34,2009,1,1,3
11.12,0,0.124,13,104.86,1998,2,2,1
15.3,0,0.024,13,144.34,2009,1,1,3
11.89,1,0.061,8,188.17,1987,0,1,2
12.33,0,0.053,6,86.72,1998,2,2,1
12.18,0,0.107,13,162.96,2009,1,1,3
14.72,2,0.052,3,160.76,1999,1,0,0
15.77,0,0.044,4,155.23,1999,1,0,0
14.56,0,0.038,7,178.4,1987,0,1,2
13.88,0,0.032,3,177.26,1987,0,1,2
7.7,2,0.038,6,98.13,1998,2,2,1
7.33,0,0.183,3,107.44,1998,2,2,1
8.36,3,0.077,4,111.56,1998,2,2,1
10.89,2,0.037,6,124.43,2009,1,1,3
14.36,2,0.012,14,128.07,2009,1,1,3
14.55,0,0.205,12,167.45,1999,1,0,0
14.82,0,0.011,1,131.95,2009,1,1,3
14.09,0,0.08,0,137.91,2009,1,1,3
12.25,2,0.025,7,151.93,2009,1,1,3
15.8,2,0.111,13,130.46,2009,1,1,3
11.13,1,0.073,9,140.73,2009,1,1,3
12.4,1,0.092,9,183.95,1987,0,1,2
12.66,0,0.088,3,127.99,2009,1,1,3
14.99,1,0.058,9,161.5,1999,1,0,0
10.07,0,0.043,13,121.94,1987,0,1,2
12.03,0,0.047,15,116.24,1999,1,0,0
12.92,2,0.032,10,121.53,2009,1,1,3
14.15,0,0.052,4,215.74,1999,1,0,0
13.21,2,0.019,0,164.45,2009,1,1,3
11.08,1,0.016,8,106.32,1998,2,2,1
11.11,2,0.015,3,133.07,2009,1,1,3
12.8,0,0.022,4,126.14,2009,1,1,3
13.46,0,0.075,14,135.73,2009,1,1,3
11.32,0,0.17,6,136.2,2009,1,1,3
17.47,0,0.027,6,195.62,1999,1,0,0
13.08,0,0.008,13,149.13,2009,1,1,3
15.61,0,0.122,6,141.69,1987,0,1,2
14.39,0,0.139,13,163.84,1987,0,1,2
14.0,0,0.036,6,117.72,2009,1,1,3
14.33,0,0.035,10,188.37,1987,0,1,2
11.16,2,0.055,10,170.81,2009,1,1,3
10.49,0,0.032,13,127.63,2009,1,1,3
12.82,3,0.058,5,135.28,2009,1,1,3
11.82,1,0.014,9,141.53,2009,1,1,3
13.42,2,0.154,5,166.81,1987,0,1,2
9.87,0,0.03,13,89.57,1998,2,2,1
11.37,0,0.095,3,150.55,2009,1,1,3
13.28,1,0.042,8,167.77,1987,0,1,2
10.54,2,0.04,14,111.83,1998,2,2,1
14.09,2,0.015,6,121.85,2009,1,1,3
10.95,0,0.038,10,102.71,1998,2,2,1
17.39,0,0.073,6,175.5,1999,1,0,0
14.5,2,0.026,14,146.7,2009,1,1,3
12.67,1,0.046,8,175.83,1987,0,1,2
15.18,0,0.027,6,155.91,1999,1,0,0
10.22,0,0.075,0,108.72,1998,2,2,1
13.23,2,0.072,2,150.16,2009,1,1,3
11.84,0,0.036,6,133.55,2009,1,1,3
11.68,0,0.067,10,185.12,1987,0,1,2
11.35,0,0.026,4,132.6,2009,1,1,3
13.72,1,0.056,8,142.14,2009,1,1,3
16.32,0,0.033,13,173.95,1987,0,1,2
13.23,0,0.067,5,167.14,2009,1,1,3
13.63,0,0.147,6,157.43,2009,1,1,3
17.24,0,0.017,13,140.86,1999,1,0,0
14.42,1,0.017,9,204.31,1999,1,0,0
14.73,0,0.027,13,139.42,2009,1,1,3
14.28,2,0.095,13,190.26,1987,0,1,2
14.62,0,0.095,3,190.76,1987,0,1,2
12.25,0,0.128,3,177.4,2009,1,1,3
13.44,2,0.036,7,132.58,2009,1,1,3
13.08,0,0.044,5,114.66,2009,1,1,3
14.7,0,0.137,4,159.86,1987,0,1,2
11.54,2,0.06,6,140.71,2009,1,1,3
14.18,2,0.144,5,161.28,1987,0,1,2
11.27,0,0.124,3,147.12,2009,1,1,3
13.61,0,0.026,3,108.18,1998,2,2,1
11.97,0,0.047,5,142.36,2009,1,1,3
10.56,0,0.038,5,97.45,1998,2,2,1
10.18,0,0.103,12,135.38,2009,1,1,3
11.53,0,0.02,13,119.91,2009,1,1,3
11.94,2,0.117,5,176.27,2009,1,1,3
11.57,1,0.022,9,133.82,2009,1,1,3
13.8,1,0.014,8,129.59,2009,1,1,3
10.68,2,0.083,0,146.21,2009,1,1,3
10.38,1,0.089,8,112.11,1998,2,2,1
12.21,2,0.07,6,135.67,2009,1,1,3
10.96,0,0.109,4,130.68,2009,1,1,3
10.1,0,0.07,6,131.73,2009,1,1,3
11.35,0,0.071,5,174.11,2009,1,1,3
11.51,0,0.077,4,92.61,1998,2,2,1
14.67,0,0.116,4,164.12,1999,1,0,0
11.51,2,0.023,5,138.15,2009,1,1,3
11.97,0,0.004,5,116.15,2009,1,1,3
12.03,2,0.026,5,129.03,2009,1,1,3
12.43,2,0.154,13,166.96,2009,1,1,3
16.59,0,0.174,6,175.62,1999,1,0,0
14.63,0,0.035,13,179.0,1987,0,1,2
11.59,0,0.055,13,141.64,2009,1,1,3
12.49,0,0.026,13,116.15,2009,1,1,3
13.58,0,0.153,6,138.25,2009,1,1,3
14.87,1,0.103,8,217.23,1999,1,0,0
13.32,1,0.049,9,113.27,2009,1,1,3
